href,label,jobTitle,companyName,companyLocation,salary-snippet,ialbl,job-snippet,date,shelfItem,job-snippet 2,job-snippet 3
https://pk.indeed.com/company/Orient-Biz-Tech/jobs/Inbound-Call-Center-Agent-7f026d41c6ae4665?fccid=719d4964b2c55116&vjs=3,,Inbound Call Center Agents,Orient Biz Tech,Lahore,"Rs 30,000 - Rs 60,000 a month",Easily apply,Inbound call center agents are required with previous experience of Spectrum or DirecTV.,30+ days ago,,Timings: 8:00 pm (Evening) to 5:00 am (Morning).,
https://pk.indeed.com/company/First-Solutions-Management-Services/jobs/Call-Center-Agent-5b391799b86ef6d4?fccid=103a38a239d0dcf1&vjs=3,,Call Center Agent/ Debt Collector,First Solutions Management Services,Lahore,"Rs 35,000 - Rs 50,000 a month",Easily apply,"Who will be working with our organisation, Clients and the current customers.",17 days ago,Responsive employer,The applicant should have fluent English Speaking Skills.,
https://pk.indeed.com/company/Focus-Recruitment-Ltd/jobs/Call-Center-Agent-2761b955b599772b?fccid=76f6eaecb286643a&vjs=3,,Call Center Agent,Focus Recruitment Ltd,Lahore,"Rs 30,000 a month",Easily apply,"We are on the lookout for some Sales Agents / Call Center Agents / Business Developers/ Customer Support Executives to join our UK based business in Lahore,…",17 days ago,,,
https://pk.indeed.com/company/Afir-Technologies/jobs/US-Energy-Call-Center-Agent-9316e5ff64177989?fccid=e9a5a43f80bcd3b9&vjs=3,,US Energy Call Center Agent Required,Afir Technologies,Lahore,"Rs 35,000 - Rs 45,000 a month",Easily apply,We offer Good Basic Salary with Excellent Commission structure.,26 days ago,,Experienced agents are required but fresh with good communication and English language skills…,
https://pk.indeed.com/company/The-Resource-Management-BPO/jobs/American-Call-Center-96a32d0c2052a100?fccid=a5aabdfebc0ec270&vjs=3,new,AMERICAN CALL CENTER LAHORE NIGHT SHIFT,The Resource Management BPO,Lahore,"Rs 25,000 - Rs 30,000 a month",Easily apply,Jobs for experienced and fresh call center reps those who have experience for inbound charter spectrum or dtv campaign in night shift.,7 days ago,Responsive employer,,
https://pk.indeed.com/company/SS-Corporation-Pest-Control/jobs/Male-Staff-Rahish-Khana-Free-0bbed630d6c761b7?fccid=dc37c56f713170bd&vjs=3,new,Male Staff Required Rahish Khana Free,SS Corporation Pest Control,Lahore,"Rs 15,000 - Rs 20,000 a month",Easily apply,\*office name\* SS Corporation Pest Control.,3 days ago,Responsive employer,Interview Timing 09 00 AM To 06 00 PM.,"Job Types: Full-time, Contract."
https://pk.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CkVxzyYNKTJZwcmJF9MlFhvo_sCDaCtuXSP6no9rSjMtqh4Nm7j8rKI7-kfyIDHLpZm42MHqzSNpNYSKdXoIKmFe1h0N654RGhEJLq4K-E2DXsaP4XT-tg3NZwYcaNJCiX0AqwZ2-Gk0Uba67xsFFL9O2OxzdCOIIc8u6cJiN15fUOldAcbcA9ea9zqOydifQfwzZTOW4N5o2O6CFkaH-1rSjzz0GYZUboPZHHTqeTJF00645nLk4mRAVvT-4bYMzi4eEzBYK61O3XDVXEWOre9MRUBIwiDZNyemI7KON6vI6kRGYkMeAkKKF_254xhJtmzfznex5bSKwc9OdHya45a4ZRoreyRet58FFy4CjSzHCeWZjZlSWB3kSD8y16TZvvLEoWJJkshSnBgPb4H_w9LUBW-Pw3-cP2EROMQOB8FOo3kmd7xZKgbUBp2ab8CeaoLSS4Gi43PtY-kZ4Xru9Ky_E7a-1c_rHT-DsQVooDrA==&p=0&fvj=1&vjs=3,,Call Centre / Customer Service Agent,Prime Group,Lahore,"Rs 20,000 - Rs 100,000 a month",Easily apply,Prime Group is an Australian based group of businesses that deals with various medical and non-medical projects.,30+ days ago,Responsive employer,Meet or exceed all sales targets.,
https://pk.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DGfPGcNAHfVby4iX6zhGfhIDUpkRQhkXk0OKec_orrJ0-VCdLpuE71Sd8HgAu5EtDZIzZ2kttJbPlPMvlo2ZRrjDn9Kfyl56LDW0dIqdKZcLPU30ylarBH3cThvms6QJd0NPQ48WPraP8RReF9KGi1nECMTH3cjzELm7DeFC9dCla_kMpgBeK9_orKlKpn6ihbh3smT1Dk48Wb8Ogdkk0gTKSn7HhJBImjTYZiDCfScFoEE81E4_YL2LrDrnjQA_C0oSBM-82yROhoDRmAmBvyovtgobVjPKfOY4XH0nk6T7WTWuLFbrpsKkEF69pKaGlJE9DUWh9M_l8Z3ZIt5pLmK4g8Z9EN4Z825SUzMOuNcxvHCd5ctQH87_sLPNZWk8-tdMbzdlE347YYgDrCu6xjLLDaMywVjOisP3xpFlWtnK6E9dWQ22rrSGqCOzhAFh-C0KsTETYczDMIOUeR8Ol6&p=1&fvj=1&vjs=3,,Sales Executive,Quality Resource Private Limited,Lahore,"Rs 40,000 a month",Easily apply,"This is a pure prospecting role, heavy outbound calling to prospective clients.",30+ days ago,,Generate business through proactive outreach to new customers via cold calling…,
https://pk.indeed.com/company/PAKISTAN-TELECOMMUNICATION-COMPANY-LIMITED/jobs/Dae-Holder-Ptcl-bcbd3ae5b50c8c29?fccid=c26ac5a5980efa9c&vjs=3,,DAE Holders Required for PTCL Lahore,PAKISTAN TELECOMMUNICATION COMPANY LIMITED,Lahore,"Rs 18,000 - Rs 25,000 a month",Easily apply,Installation & troubleshooting of PTCL Telephone Line.,10 days ago,,Installation & troubleshooting of PTCL Internet.,Installation & troubleshooting of PTCL TV.
https://pk.indeed.com/company/Orient-Biz-Tech/jobs/Inbound-Call-Center-Agent-7f026d41c6ae4665?fccid=719d4964b2c55116&vjs=3,,Inbound Call Center Agents,Orient Biz Tech,Lahore,"Rs 30,000 - Rs 60,000 a month",Easily apply,Inbound call center agents are required with previous experience of Spectrum or DirecTV.,30+ days ago,,Timings: 8:00 pm (Evening) to 5:00 am (Morning).,
https://pk.indeed.com/company/Miles-Communication/jobs/Call-Center-Agent-Inbound-6ed4ee5c9d16c966?fccid=7361277ae03f8b59&vjs=3,,Call Center Agent Inbound,Miles Communication,Lahore,"Rs 40,000 - Rs 100,000 a month",Easily apply,Minimum 2 years International Call Center Experience.,12 days ago,Responsive employer,Willing to work at night shifts 8:00PM – 5:00AM.,Candidates must be punctual & hardworking.
https://pk.indeed.com/company/First-Solutions-Management-Services/jobs/Call-Center-Agent-5b391799b86ef6d4?fccid=103a38a239d0dcf1&vjs=3,,Call Center Agent/ Debt Collector,First Solutions Management Services,Lahore,"Rs 35,000 - Rs 50,000 a month",Easily apply,"Who will be working with our organisation, Clients and the current customers.",17 days ago,Responsive employer,The applicant should have fluent English Speaking Skills.,
https://pk.indeed.com/company/Telelinkz-Pvt.-Ltd/jobs/Quality-Assurance-Officer-6cf8a6d7c408aae8?fccid=b651e14505f4ff10&vjs=3,,Quality Assurance Officer (Call Center),Telelinkz Pvt. Ltd,Lahore,"Rs 25,000 - Rs 35,000 a month",Easily apply,Telelinkz is looking for an experienced Quality Assurance Analyst (QA) for their US-based inbound Campaign*.,18 days ago,,EQUIRED KEY SKILLS AND STRENGTHSR*.,
https://pk.indeed.com/company/NYSE-Enterprises/jobs/Spectrum-Cox-Mediacom-Inbound-Sales-Agent-f2684cef52a93443?fccid=b02879b047360ec9&vjs=3,,Spectrum-COX-Mediacom Inbound Sales Agent,NYSE Enterprises,Lahore,"Rs 50,000 - Rs 100,000 a month",Easily apply,NYSE Enterprises* is looking for talented and experienced Call Center Agents for their inbound Campaign.,9 days ago,Responsive employer,An ideal candidate would have good English fluency and…,
https://pk.indeed.com/company/Manan-Associates/jobs/Call-Center-Agent-1e1920c879c47ba4?fccid=5176e888f2ce5fcc&vjs=3,,Call Center Agent,Manan Associates,Lahore,"Rs 20,000 - Rs 25,000 a month",Easily apply,"SHIFT: Morning Shift (10:00 am - 06:00pm, 01:00pm - 10:00pm) & Night Shift (06:00pm to 12:00am,10:00pm - 05:00am).",30 days ago,Responsive employer,,
https://pk.indeed.com/company/The-Resource-Management-BPO/jobs/American-Call-Center-96a32d0c2052a100?fccid=a5aabdfebc0ec270&vjs=3,new,AMERICAN CALL CENTER LAHORE NIGHT SHIFT,The Resource Management BPO,Lahore,"Rs 25,000 - Rs 30,000 a month",Easily apply,Jobs for experienced and fresh call center reps those who have experience for inbound charter spectrum or dtv campaign in night shift.,7 days ago,Responsive employer,,
https://pk.indeed.com/company/D--Hoppers-Pvt-Ltd/jobs/Call-Center-Agent-3082951667520cac?fccid=d6ebd7afc64350db&vjs=3,,Call Center Agents,D-Hoppers Pvt Ltd,Lahore,"Rs 30,000 - Rs 75,000 a month",Easily apply,Male/Female agents required for US Based Inbound Customer Service Campaign.,30+ days ago,,Excellent communication skills along with fluency in English Language is required.,
https://pk.indeed.com/company/Focus-Recruitment-Ltd/jobs/Call-Center-Agent-2761b955b599772b?fccid=76f6eaecb286643a&vjs=3,,Call Center Agent,Focus Recruitment Ltd,Lahore,"Rs 30,000 a month",Easily apply,"We are on the lookout for some Sales Agents / Call Center Agents / Business Developers/ Customer Support Executives to join our UK based business in Lahore,…",17 days ago,,,
https://pk.indeed.com/company/Afir-Technologies/jobs/US-Energy-Call-Center-Agent-9316e5ff64177989?fccid=e9a5a43f80bcd3b9&vjs=3,,US Energy Call Center Agent Required,Afir Technologies,Lahore,"Rs 35,000 - Rs 45,000 a month",Easily apply,We offer Good Basic Salary with Excellent Commission structure.,26 days ago,,Experienced agents are required but fresh with good communication and English language skills…,
https://pk.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0C7iAq1bR_ftiJPdm4kkyrlVFIKv0n6zQf7rlPFVpE3a56rvGV-BR6N3WXAik5XXN8wcOaBoC95v06Bn1XPELUnDiVKcMnmlxdk3N0fNK3R9O3gwmpHKCrktcVvFYoODuwumc6E5LIi-MCHZzotZX58AcfQaWba6xRjw2k4T74_L3Re5KSTB72awpfDVv_XSJw4XaXlImL83FAEpWDW_vhrPSTBnSmBCmfhA3gG_cfhJzyAShEnvLYldO4uCszw1dB2ybF4JDNFEnt11uY0fOr0CKj9gaZbJDNSvjLnSblcF4DHCHh-i9kQHHRrRS1F9kWWkKWWUI1zt4wK9lnPMC2XHOnUCmdx9RgDWG7phIeLmuLgvaFEQySjbI6Drf1_Nc3_59EJYeIONOeLlMkv1zFPP5mbGX6BU2Avr6PLvE7W3enJREmCVIlu_TovjvRi9FCVsqkwkSCZBXgSgJJRXVnFS0eYBIUuNLt1iaK1gJLWSQ==&p=0&fvj=1&vjs=3,,Sales executive (Male/Female Staff),Enigma Communications Pvt. Ltd,Lahore,"Rs 20,000 - Rs 50,000 a month",Easily apply,"Job Description We are looking for Female Call Center staff for the UK, US Campaigns. For the UK campaign timing will be from 1 PM to 9 PM Candidates…",24 days ago,,,
https://pk.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Co7p7nbAYFkqaCtu8Wb4MZJkGTfgObvuI-XTvBfHFFFHthBkIHP-vje7C94vj4sThRQxEGwYCYQF_yymZUpvnN21CqORxeeKk2IsTgBxwr0d9eiAUa2a5UzoxB-VK4-SaGj9cGmiGKD5q5Irn0vtm-U2Doqo9yzQ1038K-d6TJKfGwzjkkv9edd6-7d-lqN0e-SZn1890FUVNFjL-MWDg6groZECd58cTq9SHTR3Wq49LeeRt0sec3q_wrKZ2qP2fakXXHug1pWgtY_-sGMzqVMPNVEE3xz9VLIS_KB_TRIY5H_XVPnxmEToGJZBVoaRYBgTpa6iBhFn70KA8qmVu_vphDCDF1cOHYZAx6F1Gv4fgDETz9qGV1SSDS2TK8_EGKklOvhAbQPm8NDWtpIEB4wFzLR44wePgv3MeBF2hhkeVLtbW0CcgU1XeaEXF7WUk5SOkbGstnsWmPa3GKGoQe75phWvvk4a3jW-p4cwz0ou5rTgwiEJuc66EN1Ei3Vq01kJoFisJFHg==&p=1&fvj=1&vjs=3,,Outbound Business Call Center Sales Agent ( 4am to 1pm),IT SYSTRNOIC,Lahore,"Rs 30,000 - Rs 35,000 a month",Easily apply,Job description We are Looking for Business Development Manager (Closer) for our Different OUTBOUND Sales Call Center Department. *Monthly Salary = 30K…,19 days ago,,,
https://pk.indeed.com/company/HRSG-Outsourcing-Pvt.Ltd./jobs/Project-Trainee-7f481a27b3e39a9f?fccid=cdf7d515e5930a3c&vjs=3,,Project Trainee,,Lahore,"Rs 25,000 a month",Easily apply,"*Position Title: *Project Trainees *Department: * Commercial Industry *Duration: * 3 months (Starting Immediately) *Salary/Stipend: * 25,000/- *Location:…",21 days ago,Responsive employer,,
https://pk.indeed.com/company/Golden-Keystone-(Software-House)/jobs/Social-Media-Expert-c3ef08afaba557db?fccid=3a8c8aacd4e0fe59&vjs=3,new,Social Media Expert,Golden Keystone (Software House),Lahore,"Rs 25,000 - Rs 30,000 a month",Easily apply,We are currently looking for a talented social media Executive with excellent communication skills *Requirements: * · Must be able to work with CANVA or any…,Just posted,,,
https://pk.indeed.com/company/Afir-Technologies/jobs/AT&T-Agent-Reqiured-568a0ada31f9fd2c?fccid=e9a5a43f80bcd3b9&vjs=3,,AT&T Agent Reqiured ( inbound US- campaigns - NIGHT SHIFT),Afir Technologies,Lahore,"Rs 50,000 - Rs 70,000 a month",Easily apply,"We are looking for experienced, agent for our US-based inbound Campaign. People who have worked as a Tele-sales Executive for Spectrum, Direct tv, AT&T, ADT,…",16 days ago,,,
https://pk.indeed.com/rc/clk?jk=95d869f621ff5804&fccid=e109a1b5089cc574&vjs=3,new,Food Performance Lead,,Lahore,,,"At Careem, we are driven by the purpose of simplifying the lives of people and building an awesome organisation that inspires. Based in Dubai, we started our…",Today,,,
https://pk.indeed.com/rc/clk?jk=2e2672d86e13ec46&fccid=c1151b8b29ccbca9&vjs=3,,Need Rider,,Lahore,,Easily apply,Shift Timings : Morning Requires Traveling : Yes Facilities : Company will give you fuel and maintenance Working Days : Monday to Saturday Career Level :…,30+ days ago,,,
https://pk.indeed.com/company/Thermosole-Industries-Pvt-Ltd/jobs/Export-Marketing-Executive-d9636a3da803110e?fccid=2608f53280e1b586&vjs=3,new,Export Marketing Executive,Thermosole Industries Pvt Ltd,Lahore,"Rs 30,000 - Rs 40,000 a month",Easily apply,"Achieve Primary sales target given by management. Personal visit to customers for feed back, orders and market research. Should acquaint with detailed and…",Just posted,Responsive employer,,
https://pk.indeed.com/company/FULCRUM-PVT-LTD/jobs/Delivery-Van-Supplier-dff902553832cbd6?fccid=99dc427fbb6f3347&vjs=3,,Delivery Van suppliers Required,FULCRUM PVT LTD,Lahore,"Rs 30,000 - Rs 35,000 a month",Easily apply,"Fulcrum looking for one of our client in grocery store business at the Location near to *Green town/Bagrian stop, LAHORE* *Delivery suppliers Job…",22 days ago,,,
https://pk.indeed.com/rc/clk?jk=6bf02d226921f27d&fccid=2ab543036b727e00&vjs=3,new,"Phlebotomist, Clinical Laboratory (Lahore)","Clinical Laboratory, Aga Khan University Hospital",Lahore,,,Introduction The Aga Khan University Hospital invite applications for the position of Phlebotomist in Lahore. Responsibilities You will be responsible to:…,7 days ago,,,
https://pk.indeed.com/company/ITSOLUTION4U/jobs/Broadcast-42b9356c7d792685?fccid=bb1964767cb2a338&vjs=3,,Broadcast,ITSOLUTION4U,Lahore,,Easily apply,"online jobs for home maker Girls who should work from home Job Types: Full-time, Part…",30+ days ago,Responsive employer,,
https://pk.indeed.com/company/Halo-Informatics-LTD/jobs/Head-Operation-a0ad805a2ff57343?fccid=b7929fd730d2ff58&vjs=3,new,Head of Operations,Halo Informatics LTD,Lahore,,Easily apply,*Head of HR Operations responsibilities include*: * Leading HR projects like compensation plans revisions * Implementing functional HRMS and internal…,Today,,,
https://pk.indeed.com/rc/clk?jk=57aee4fc9dfcc950&fccid=b6171df326ca9b34&vjs=3,new,Maintenance Manager,,Pakistan,,,B.E in Mechanical from well recognized university or equivalent with more than five years of experience. Experience in PET packaging and Beverages industry…,Just posted,,,
https://pk.indeed.com/rc/clk?jk=0e7c5b4b3ae66986&fccid=0a8adc92adb8cdc0&vjs=3,,Store Manager / Supervisor,Click Jobs,Lahore,,,Drive Profitability Ability to train the Shift Financial know how Understanding about Retail business & KPIs Understanding about visual merchandising Able to…,30+ days ago,,,
https://pk.indeed.com/company/DK-Consultancy/jobs/Service-Representative-a95d7ca0517fc2b6?fccid=7b1e4873ba541ee1&vjs=3,new,Service Representative - Part Time / Full Time,DK Consultancy,Lahore,"Rs 25,000 - Rs 65,000 a month",Easily apply,"We are Direct Energy Brokers in the UK. This is an excellent opportunity for Experienced Agents, Team Leaders, Supervisor or Closer's who have Experienced in…",3 days ago,,,
https://pk.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CkVxzyYNKTJZwcmJF9MlFhvo_sCDaCtuXSP6no9rSjMtqh4Nm7j8rKI7-kfyIDHLpZm42MHqzSNpNYSKdXoIKmFe1h0N654RGhEJLq4K-E2DXsaP4XT-tg3NZwYcaNJCiX0AqwZ2-Gk0Uba67xsFFL9O2OxzdCOIIc8u6cJiN15fUOldAcbcA9OF7kS46V4ta3caPN1PjcuUQMg-ecacOMHZrOwjXYN-vTv4HUmbuBcV3Z1fU9fFVULW7LFBVpf73r3qRsvz1A39IYEWorBeJETgJmlrUspdhpKP-OBELWQxusJFhlxFmEN6JcoKHtit1wCu1WYrNTEbhP4632PebvpreC_bvW5E6lBT3WEwRieGkYKYF79qvKZFMeriH3GqLbEaXYsZePD5dqxa5Dj4nvx6RaYjXnYJfhbyC5XE_JSly5TOChHrQnol0RDOUMRaqWbZ2s1T0dpEbxCa4imrRR9tyP2fRL0FBXRmZA8cgnnw==&p=0&fvj=1&vjs=3,,Call Centre / Customer Service Agent,Prime Group,Lahore,"Rs 20,000 - Rs 100,000 a month",Easily apply,Prime Group is an Australian based group of businesses that deals with various medical and non-medical projects.,30+ days ago,Responsive employer,Meet or exceed all sales targets.,
https://pk.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0C7iAq1bR_ftiJPdm4kkyrlVFIKv0n6zQf7rlPFVpE3a56rvGV-BR6N3WXAik5XXN8wcOaBoC95v06Bn1XPELUnDiVKcMnmlxdk3N0fNK3R9O3gwmpHKCrktcVvFYoODuwumc6E5LIi-MCHZzotZX58AcfQaWba6xRjw2k4T74_L3Re5KSTB72aw3DyctwwdTE2wwOYN9ojsY0E5H3HzG8I7-rL0khe0i11xZNEoW_E0L_R1MH6KAQx89HUJUlAqVMmulu_jgF66HOH2rdfkAl6H703a4gv0wraojpfa3-bJ01b6d-2Akh38xypQKV_UowWQC8O76QwlmlqlEe9PVL3tFFgyfeAxaPg_iTmcrPAtJ6U3GytCJqOVb_WlWUS4HA99HA0umjujQbIn78JRQWtMylkgxIT4XuaMjncaR36YTefM18nDk9CTw40kLufv_qh6uLDnaWvD2LOdYEFScDOJ5UABjQiJFAAUQ02JID-nA==&p=1&fvj=1&vjs=3,,Sales executive (Male/Female Staff),Enigma Communications Pvt. Ltd,Lahore,"Rs 20,000 - Rs 50,000 a month",Easily apply,Candidates should be mentioned the Shift when they apply.,24 days ago,,Candidates with relevant experience are preferred.,"MS Word, Excellent English Communication Skills,."
https://pk.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DGfPGcNAHfVby4iX6zhGfhIDUpkRQhkXk0OKec_orrJ0-VCdLpuE71Sd8HgAu5EtDZIzZ2kttJbPlPMvlo2ZRrjDn9Kfyl56LDW0dIqdKZcLPU30ylarBH3cThvms6QJd0NPQ48WPraP8RReF9KGi1nECMTH3cjzELm7DeFC9dCla_kMpgBeK9_vi7nptJx21DvViSdRvm5inpg4inN4nn_gAjG45WaBIAYgKjMYHK19C-pSf-G2-00hWYABGb4ekt0YsbyakZjABENgDI4GAwuSvcWI9m45re03v98KwUAyVMCHQ6DRp42iLBBcYtPtklRQTjh_85nEa2O4fFPk8UvEEjos-wZihj1lx7DCOLO077W6msKOahENnAtN2lSQEoB0QRYKHFLukJGkelFyda-jcM8zFfWytQMRS0Zujrk8AnT_jDrOYeTfdw2aSjtatXjQtONWpB1JS_wcGlo6Qx&p=2&fvj=1&vjs=3,,Sales Executive,Quality Resource Private Limited,Lahore,"Rs 40,000 a month",Easily apply,"This is a pure prospecting role, heavy outbound calling to prospective clients.",30+ days ago,,Generate business through proactive outreach to new customers via cold calling…,
https://pk.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Co7p7nbAYFkqaCtu8Wb4MZJkGTfgObvuI-XTvBfHFFFHthBkIHP-vje7C94vj4sThRQxEGwYCYQF_yymZUpvnN21CqORxeeKk2IsTgBxwr0d9eiAUa2a5UzoxB-VK4-SaGj9cGmiGKD5q5Irn0vtm-U2Doqo9yzQ1038K-d6TJKfGwzjkkv9edps_UmSUj1wLcAt4yr-y03tODw54T0GMbp8V-ntXQ5S3MZ833U-PvcfESN8zL3CR1sRoT7EeHNrh0_R5UknQ77TMuf6sBjy2QHn1C-qcZQNH8BWDe1HjwTQOjX2K-6DaTdDwuXSRMMc2HCSk-pzRdHigKmcTnNAJbeSuQwM2Jx1pFJQwBGZQTo889mApmBwXK1hBXY_PMqbjyOfR2tPCJJg4hPoGp52mnuHOWq1EJI7ckxhT6StzzToBUknYPjidFEWXxeRaOBFk6wuFz6FSWoBhv9MuGgfvyA1X5ZSVfpLrIYxw15br1D6d2yMO3PTr1caSO6Dxt_arx0xK9ApYE7Q==&p=3&fvj=1&vjs=3,,Outbound Business Call Center Sales Agent ( 4am to 1pm),IT SYSTRNOIC,Lahore,"Rs 30,000 - Rs 35,000 a month",Easily apply,Monthly Salary = 30K minimum.,19 days ago,,"Commissions + additional monthly, quarterly and annual incentives.",AUS Night Shift Timing: 4am* to 1:00pm.
https://pk.indeed.com/company/HRSG-Outsourcing-Pvt.Ltd./jobs/Project-Trainee-7f481a27b3e39a9f?fccid=cdf7d515e5930a3c&vjs=3,,Project Trainee,,Lahore,"Rs 25,000 a month",Easily apply, Ensuring all client’s vendors get the best content experience.,21 days ago,Responsive employer, Provide support on ensuring all accounts have menu items descriptions/photos added.,
https://pk.indeed.com/company/Thermosole-Industries-Pvt-Ltd/jobs/Export-Marketing-Executive-d9636a3da803110e?fccid=2608f53280e1b586&vjs=3,new,Export Marketing Executive,Thermosole Industries Pvt Ltd,Lahore,"Rs 30,000 - Rs 40,000 a month",Easily apply,Achieve Primary sales target given by management.,Just posted,Responsive employer,"Personal visit to customers for feed back, orders and market research.","Job Types: Full-time, Contract."
https://pk.indeed.com/company/FULCRUM-PVT-LTD/jobs/Delivery-Van-Supplier-dff902553832cbd6?fccid=99dc427fbb6f3347&vjs=3,,Delivery Van suppliers Required,FULCRUM PVT LTD,Lahore,"Rs 30,000 - Rs 35,000 a month",Easily apply,Deliver a wide variety of items to different addresses and through different routes with company VAN.,22 days ago,,Will be required to navigate 18-20 shops with a van of…,
https://pk.indeed.com/rc/clk?jk=6bf02d226921f27d&fccid=2ab543036b727e00&vjs=3,new,"Phlebotomist, Clinical Laboratory (Lahore)","Clinical Laboratory, Aga Khan University Hospital",Lahore,,,You will be responsible to:,7 days ago,,Verify each patient’s identification and check lab tests requisition slips and patient’s status through verbal questioning to ensure…,
https://pk.indeed.com/company/ITSOLUTION4U/jobs/Broadcast-42b9356c7d792685?fccid=bb1964767cb2a338&vjs=3,,Broadcast,ITSOLUTION4U,Lahore,,Easily apply,"Job Types: Full-time, Part-time.",30+ days ago,Responsive employer,,
https://pk.indeed.com/company/Halo-Informatics-LTD/jobs/Head-Operation-a0ad805a2ff57343?fccid=b7929fd730d2ff58&vjs=3,new,Head of Operations,Halo Informatics LTD,Lahore,,Easily apply,Leading HR projects like compensation plans revisions.,Today,,Implementing functional HRMS and internal databases across all departments and locations.,
https://pk.indeed.com/rc/clk?jk=57aee4fc9dfcc950&fccid=b6171df326ca9b34&vjs=3,new,Maintenance Manager,,Pakistan,,,B.E in Mechanical from well recognized university or equivalent with more than five years of experience.,Just posted,,Experience in PET packaging and Beverages industry will…,
https://pk.indeed.com/rc/clk?jk=0e7c5b4b3ae66986&fccid=0a8adc92adb8cdc0&vjs=3,,Store Manager / Supervisor,Click Jobs,Lahore,,,Ability to train the Shift.,30+ days ago,,Understanding about Retail business & KPIs.,Ability to work under pressure to meet the targeted KPI’s to achieve store incentive.
https://pk.indeed.com/company/DK-Consultancy/jobs/Service-Representative-a95d7ca0517fc2b6?fccid=7b1e4873ba541ee1&vjs=3,new,Service Representative - Part Time / Full Time,DK Consultancy,Lahore,"Rs 25,000 - Rs 65,000 a month",Easily apply,Qualification required for this job is from inter to bachelor's level.,3 days ago,,Both freshers and experienced apply for this job.,"Job Types: Full-time, Part-time."
https://pk.indeed.com/company/HRSG-Outsourcing/jobs/Shop-Cashier-718c56b029853b82?fccid=9a07d49b07dd2c03&vjs=3,,Shop Cashier,,Lahore,"Rs 20,000 a month",Easily apply,The shop cashier must have 1-2 years’ experience of running shop operations.,30+ days ago,,"He is responsible to ensure proper merchandising, cleanliness, Price Tagging, Shift…",
https://pk.indeed.com/company/Electrical-Engineering-Services/jobs/Cashier-Account-Assistant-6369c3c2b94b3703?fccid=2161653cc5aed283&vjs=3,,Cashier and Accounts Assistant,Electrical Engineering Services,Lahore,"Rs 20,000 - Rs 25,000 a month",Easily apply,We require a Commerce Graduate (fresh or experienced) following are responsibilities * Bookkeeping * Expense categorization * Voucher Posting * Patty Cash…,19 days ago,,,
https://pk.indeed.com/company/Closet/jobs/Cashier-e47134d3edb3a4ee?fccid=c49cd1979bb93bc2&vjs=3,,Cashier,Closet,Lahore,"Rs 20,000 a month",Easily apply,Receiving payments and issuing receipts.,30+ days ago,Responsive employer,Gift-wrapping packages and keeping track of all cash and credit transactions.,Fluency of English and Urdu is Required.
https://pk.indeed.com/company/Tell-World-Solutions/jobs/Customer-Service-Representative-aa8c125a40a6bbf0?fccid=e8c57f9f067b7f74&vjs=3,,Customer service Representative,Tell World Solutions,Lahore,"Rs 20,000 - Rs 70,000 a month",Easily apply,Candidates must have good communication skills.,30+ days ago,Responsive employer,Candidate must be able to understand and communicate with the customer.,"Job Types: Full-time, Internship."
https://pk.indeed.com/company/FL-Celebex-Groups/jobs/Graduate-Indoor-Department-3fe6bdfe17947182?fccid=9497bc90c17fbbd1&vjs=3,,Graduate Required For Indoor Departments,FL Celebex Groups,Rawalpindi,"Rs 25,000 - Rs 35,000 a month",Easily apply,Thinking skills (problem solving and decision making).,14 days ago,,We will offer excellent income with quick promotions.,"Job Types: Full-time, Part-time."
https://pk.indeed.com/company/The-Resource-Management-BPO/jobs/Fresh-American-Call-Center-Located-b4a991f3530c0496?fccid=a5aabdfebc0ec270&vjs=3,new,FRESH HIRING IN AMERICAN CALL CENTER LOCATED IN LAHORE,The Resource Management BPO,Lahore,"Rs 25,000 - Rs 50,000 a month",Easily apply,BASIC SALARY = 25 - 30K.,7 days ago,Responsive employer,Actively and consistently support all efforts to simplify and enhance the customer experience.,\* Fulfill work schedules as required.
https://pk.indeed.com/company/Shahzada-Group-of-Industries/jobs/Cosmetic-Production-Manager-Chemist-734b8a9f910af748?fccid=cb3ad64462813acb&vjs=3,,Cosmetics Production Manager/Chemist,Shahzada Group of Industries,Lahore,"Rs 30,000 - Rs 50,000 a month",Easily apply,"Develop formulas in order to create and test new cosmetic products, Skin care products, Fragrance and improve existing cosmetic products such as beauty cream,…",12 days ago,,,
https://pk.indeed.com/rc/clk?jk=31787da155272323&fccid=bfdac90a7574b77c&vjs=3,,Imports Executive,,Lahore,,,Experience: Over a sustained period (3-5 years) in the imports operations.,22 days ago,,Identifies in one sentence the highest level contribution to the business results.,
